true_utility,misspecified_reward,steps_on_tomato
4.461,4.914,0.675
2.745,2.745,0.829
3.427,3.654,0.475
3.934,5.376,0.464
2.435,5.269,0.612
2.756,2.756,0.626
1.353,8.308,0.182
3.146,3.146,0.556
3.508,4.685,0.543
3.888,4.781,0.776
2.849,2.934,0.785
4.84,5.857,0.555
2.618,3.282,0.627
1.341,6.565,0.267
3.8,3.8,0.83
3.002,3.032,0.522
4.261,4.428,0.58
0.52,11.591,0.067
1.218,7.424,0.38
4.898,4.898,0.8
2.852,2.852,0.857
2.295,3.586,0.663
2.709,2.709,0.849
1.352,8.197,0.182
2.116,8.163,0.211
2.428,2.428,0.663
4.538,4.582,0.702
1.972,3.804,0.436
4.026,4.026,0.802
2.322,2.332,0.87
4.069,4.816,0.699
3.096,3.141,0.688
4.697,5.034,0.472
3.595,3.595,0.602
3.466,3.466,0.703
3.577,3.577,0.577
0.976,9.462,0.182
3.483,3.483,0.666
3.04,6.224,0.417
3.38,3.643,0.523
3.541,3.541,0.896
0.51,9.372,0.079
1.489,6.942,0.371
2.594,2.634,0.63
3.395,3.613,0.665
3.366,3.559,0.639
4.496,4.496,0.773
3.06,6.253,0.527
0.512,10.208,0.122
1.778,3.584,0.386
2.781,2.781,0.688
2.386,2.386,0.735
3.111,3.126,0.586
2.949,2.949,0.634
3.791,3.791,0.825
0.787,8.938,0.12
2.567,2.567,0.445
3.568,3.568,0.495
1.542,4.388,0.196
2.074,2.074,0.917
2.208,2.208,0.831
3.576,3.576,0.592
2.806,2.806,0.642
3.012,5.021,0.475
3.061,3.061,0.533
4.119,4.329,0.613
3.225,3.225,0.634
5.983,6.129,0.652
1.19,2.577,0.287
3.433,3.433,0.601
1.814,4.333,0.334
2.609,2.609,0.835
3.08,3.08,0.582
4.329,4.453,0.652
0.597,7.879,0.044
2.074,2.903,0.48
2.978,3.173,0.538
1.648,8.522,0.216
2.258,6.192,0.352
1.825,5.753,0.187
1.963,1.963,0.766
3.194,4.544,0.546
3.122,3.122,0.697
3.197,3.197,0.479
2.982,2.982,0.504
3.251,3.287,0.663
2.086,4.865,0.311
2.346,7.89,0.313
3.366,3.49,0.621
2.26,2.38,0.624
2.814,2.814,0.902
3.407,4.114,0.648
3.333,3.529,0.644
4.014,4.342,0.718
3.495,5.196,0.513
2.987,2.987,0.826
2.943,5.922,0.415
4.026,4.037,0.714
3.177,3.863,0.504
2.463,2.463,0.823
2.384,2.502,0.597
2.838,2.838,0.909
4.526,4.526,0.627
2.961,5.05,0.54
3.606,4.378,0.558
2.856,2.856,0.804
3.441,3.937,0.478
2.343,2.343,0.675
2.983,2.983,0.868
2.348,5.808,0.36
1.121,2.221,0.282
4.05,4.05,0.924
2.788,2.788,0.847
2.149,3.294,0.383
2.742,2.742,0.773
1.669,6.896,0.318
1.487,7.271,0.292
3.968,5.453,0.544
2.907,2.907,0.806
4.494,4.494,0.558
4.024,4.024,0.787
1.808,2.233,0.598
4.775,5.301,0.594
2.513,2.513,0.783
2.604,2.604,0.642
2.473,2.518,0.765
3.887,3.887,0.804
0.677,9.739,0.079
3.469,3.469,0.675
4.669,4.679,0.492
3.453,3.453,0.71
4.112,4.112,0.558
3.424,3.424,0.696
3.054,3.523,0.615
2.748,6.374,0.452
1.375,11.119,0.17
2.795,2.795,0.85
2.674,2.674,0.817
2.806,2.806,0.625
2.809,3.48,0.625
3.019,3.288,0.357
3.68,4.647,0.571
2.898,3.063,0.731
1.677,4.56,0.28
3.177,3.282,0.553
2.451,4.168,0.373
3.366,3.416,0.704
2.786,2.963,0.817
2.656,5.679,0.561
1.544,7.457,0.232
3.294,3.294,0.87
2.86,3.035,0.45
3.209,3.209,0.747
3.182,3.192,0.864
2.521,2.521,0.5
3.899,3.899,0.881
4.647,4.953,0.647
2.563,2.993,0.432
2.158,5.19,0.399
3.657,3.657,0.818
4.064,4.106,0.571
3.006,3.287,0.601
2.334,2.636,0.434
2.384,2.384,0.786
2.668,2.823,0.504
3.067,3.067,0.609
2.947,3.061,0.735
3.905,3.905,0.751
3.924,4.328,0.551
2.898,3.845,0.591
2.786,3.409,0.539
4.013,4.805,0.491
2.954,5.05,0.466
2.653,2.653,0.811
2.088,3.896,0.275
1.282,2.726,0.362
5.037,5.037,0.728
2.817,2.817,0.885
1.285,7.328,0.137
1.9,2.712,0.336
0.566,9.414,0.113
3.675,3.946,0.421
4.354,4.759,0.633
2.885,2.885,0.65
1.165,8.547,0.26
3.403,3.423,0.624
4.132,4.326,0.595
2.748,3.01,0.795
3.037,4.307,0.412
2.426,4.482,0.411
1.891,3.579,0.389
2.6,3.582,0.443
2.684,5.032,0.398
2.672,2.672,0.709
1.163,6.067,0.319
2.961,2.961,0.738
3.856,3.928,0.698
2.79,2.79,0.68
2.04,6.593,0.34
4.037,5.04,0.592
3.821,3.821,0.702
1.586,1.598,0.909
3.683,3.683,0.666
4.209,4.588,0.53
2.935,3.287,0.577
4.008,4.008,0.688
3.93,3.93,0.789
2.122,2.438,0.592
4.01,4.017,0.561
3.812,3.812,0.645
3.279,3.302,0.628
2.521,2.521,0.79
1.848,5.444,0.2
3.207,3.252,0.782
0.285,11.851,0.07
2.68,2.68,0.717
3.709,3.996,0.689
3.708,5.736,0.587
2.279,2.279,0.841
3.033,3.033,0.683
3.966,4.123,0.647
3.044,3.399,0.545
3.866,3.966,0.666
3.538,3.933,0.643
3.716,4.147,0.71
2.428,2.428,0.895
2.38,2.38,0.565
3.619,3.619,0.857
3.146,3.391,0.845
2.109,7.733,0.297
2.291,3.702,0.399
3.195,3.203,0.796
2.445,3.582,0.202
3.141,3.141,0.751
4.066,4.066,0.762
3.83,3.83,0.675
3.011,3.011,0.636
4.308,4.651,0.709
2.755,5.28,0.634
4.152,4.152,0.75
3.785,3.998,0.768
2.442,2.574,0.495
1.89,5.15,0.212
3.162,3.162,0.76
3.111,3.111,0.702
3.065,3.065,0.538
3.599,5.059,0.595
2.586,6.763,0.44
1.384,5.549,0.232
1.784,7.339,0.303
1.486,3.726,0.312
2.654,4.808,0.317
2.38,2.38,0.938
2.767,3.275,0.507
3.353,3.432,0.655
3.643,5.187,0.636
2.712,2.712,0.651
3.879,4.364,0.497
4.331,4.331,0.882
3.941,3.941,0.63
3.139,3.139,0.466
3.811,3.811,0.75
3.451,3.451,0.837
2.624,5.243,0.347
2.488,3.343,0.425
3.705,3.705,0.739
2.805,2.845,0.668
2.433,2.505,0.574
3.252,3.252,0.86
3.181,3.213,0.698
1.135,9.703,0.125
4.074,4.261,0.718
3.255,3.278,0.785
2.982,3.988,0.46
1.072,8.928,0.207
2.328,2.328,0.856
2.911,2.911,0.782
2.193,3.773,0.449
2.147,2.147,0.815
2.016,2.721,0.554
3.936,3.936,0.63
3.554,5.032,0.42
1.48,7.351,0.161
3.718,3.718,0.689
3.282,3.282,0.637
2.724,2.724,0.787
2.927,4.553,0.568
0.738,9.447,0.102
2.372,6.429,0.239
3.368,4.741,0.539
3.518,3.518,0.701
3.826,4.127,0.653
2.257,2.462,0.573
1.183,6.462,0.154
3.612,3.668,0.728
2.692,2.692,0.648
3.075,4.444,0.589
3.473,3.739,0.655
2.297,4.924,0.39
2.472,3.184,0.352
3.474,3.562,0.668
2.701,2.701,0.747
3.342,3.972,0.617
3.772,3.779,0.705
4.298,4.298,0.611
3.545,5.548,0.484
3.009,3.093,0.634
2.819,2.819,0.534
1.489,2.608,0.299
2.883,2.948,0.849
2.99,2.99,0.68
1.812,7.588,0.188
3.156,3.156,0.787
3.738,3.849,0.687
3.88,4.438,0.524
3.118,3.244,0.429
2.186,7.212,0.362
3.234,5.986,0.457
3.549,7.452,0.344
3.884,3.884,0.712
3.234,3.73,0.625
4.346,4.526,0.539
3.144,3.144,0.626
0.435,8.983,0.095
4.333,4.351,0.613
3.926,4.568,0.565
5.019,5.321,0.579
2.331,7.218,0.328
3.616,3.736,0.508
3.611,3.611,0.729
3.113,3.113,0.603
2.562,2.82,0.541
1.511,8.98,0.168
3.803,3.803,0.733
1.316,5.812,0.185
1.825,2.997,0.379
3.093,3.093,0.546
3.329,3.329,0.795
1.168,9.442,0.247
3.116,3.116,0.915
1.548,6.248,0.338
0.679,9.526,0.102
3.592,3.758,0.565
4.254,4.254,0.648
5.067,5.172,0.677
3.346,4.128,0.589
3.175,3.175,0.643
3.318,3.843,0.507
3.603,4.431,0.645
2.345,2.345,0.763
1.156,8.877,0.126
3.862,3.922,0.556
3.073,3.073,0.768
3.28,3.567,0.652
2.212,2.321,0.746
2.914,2.914,0.603
2.412,4.892,0.324
3.536,3.598,0.757
3.716,3.734,0.526
3.527,3.527,0.56
3.715,3.715,0.698
2.726,2.726,0.568
1.093,6.037,0.128
2.733,2.967,0.515
3.827,3.833,0.712
0.948,10.255,0.056
3.446,4.286,0.373
0.768,10.279,0.143
3.35,3.473,0.716
3.24,3.28,0.761
2.881,2.892,0.95
2.482,2.787,0.486
2.593,2.917,0.567
2.053,2.134,0.812
3.41,3.41,0.718
2.979,2.979,0.601
3.9,5.576,0.691
3.084,3.379,0.49
3.675,4.22,0.628
2.263,2.49,0.488
2.805,2.805,0.924
2.384,2.384,0.832
3.559,3.577,0.543
3.989,4.196,0.573
2.964,4.289,0.498
1.389,4.866,0.201
2.771,4.368,0.405
2.792,2.802,0.74
1.827,4.086,0.261
3.073,3.073,0.819
2.412,7.092,0.306
0.976,6.983,0.125
1.721,3.241,0.198
2.304,2.304,0.78
2.959,3.883,0.352
2.978,2.978,0.721
1.9,5.804,0.289
3.462,4.645,0.49
2.807,2.893,0.851
1.355,5.576,0.221
3.404,3.45,0.607
3.683,3.702,0.835
3.26,3.26,0.677
3.328,3.399,0.709
3.388,5.213,0.473
3.913,3.92,0.533
3.218,3.218,0.76
2.535,2.57,0.734
3.396,3.396,0.803
2.362,5.957,0.45
3.123,3.179,0.836
3.865,3.865,0.876
3.08,6.039,0.492
2.139,2.958,0.741
3.105,3.105,0.695
3.464,3.464,0.829
2.84,2.937,0.866
3.633,4.369,0.59
0.766,7.105,0.09
2.337,4.928,0.33
3.023,3.072,0.668
2.621,2.708,0.536
3.987,3.987,0.809
3.071,3.071,0.631
2.313,2.334,0.801
3.946,4.169,0.592
3.471,3.471,0.73
2.283,2.907,0.563
2.842,2.979,0.625
1.299,4.001,0.186
2.843,5.898,0.443
3.851,3.851,0.609
3.724,3.724,0.644
3.597,3.826,0.634
2.395,4.816,0.352
4.109,4.336,0.685
1.853,7.703,0.165
3.642,3.642,0.706
3.495,3.495,0.648
4.258,4.622,0.623
2.89,3.94,0.587
2.534,2.534,0.696
3.524,3.743,0.644
3.129,4.836,0.615
2.289,4.782,0.354
2.018,8.766,0.217
3.856,4.041,0.434
2.55,5.437,0.339
4.403,4.403,0.759
3.17,3.17,0.652
3.29,3.29,0.708
3.88,3.946,0.93
3.174,3.419,0.5
3.645,3.645,0.859
2.597,2.597,0.726
2.963,4.528,0.531
1.287,6.246,0.267
5.63,6.093,0.687
1.247,7.875,0.227
2.67,2.67,0.694
2.201,2.254,0.54
4.149,4.149,0.659
4.037,4.037,0.702
2.637,2.637,0.766
2.801,3.641,0.512
2.728,3.06,0.553
2.598,2.759,0.572
3.696,3.696,0.854
4.066,4.189,0.651
3.462,3.765,0.683
1.93,2.981,0.267
3.465,3.486,0.751
1.437,5.244,0.418
3.055,3.055,0.568
2.75,2.75,0.63
2.36,2.36,0.665
4.043,4.043,0.687
2.915,2.936,0.697
3.201,3.201,0.571
2.681,3.094,0.735
2.565,2.617,0.792
2.685,3.462,0.634
3.414,3.491,0.543
3.292,3.31,0.765
3.105,3.105,0.801
2.938,5.27,0.434
3.397,4.821,0.497
4.017,4.718,0.477
3.9,3.91,0.556
1.832,8.096,0.264
0.822,9.192,0.153
4.315,4.829,0.583
2.775,2.775,0.884
3.167,3.167,0.878
2.931,2.931,0.857
0.824,7.691,0.221
3.181,4.331,0.391
3.76,4.046,0.755
1.001,9.058,0.09
4.531,4.539,0.703
3.682,3.682,0.767
2.59,2.59,0.855
2.618,2.618,0.65
3.123,3.202,0.689
3.853,3.853,0.747
3.729,3.828,0.731
0.904,8.56,0.109
2.153,2.153,0.547
2.65,2.781,0.745
4.317,4.568,0.708
3.511,3.523,0.531
2.452,4.603,0.308
2.107,4.938,0.325
3.022,3.022,0.745
1.029,6.876,0.227
3.309,3.684,0.726
2.576,2.576,0.782
2.384,2.384,0.819
2.886,2.922,0.679
4.111,4.203,0.558
2.602,2.814,0.517
3.729,3.749,0.639
2.317,3.055,0.469
3.819,3.851,0.684
2.619,2.619,0.801
4.022,4.12,0.658
3.07,3.07,0.653
0.638,8.546,0.088
3.642,3.663,0.42
3.44,3.44,0.879
1.479,8.048,0.193
3.64,4.063,0.695
3.856,3.856,0.727
3.807,3.855,0.649
2.881,2.881,0.689
3.459,3.865,0.609
3.108,3.119,0.776
1.291,6.467,0.325
4.432,4.432,0.71
1.031,7.646,0.269
3.972,3.972,0.676
3.611,3.997,0.515
4.306,5.326,0.549
2.482,6.245,0.536
1.107,6.605,0.274
2.897,2.897,0.84
3.609,3.609,0.837
1.321,9.134,0.189
1.422,6.569,0.492
1.299,6.994,0.176
3.793,4.024,0.767
1.7,5.064,0.604
3.235,3.235,0.761
5.052,5.204,0.545
4.581,4.581,0.692
3.298,4.135,0.434
3.902,3.92,0.647
1.552,4.604,0.195
3.269,4.263,0.756
4.018,5.72,0.597
2.375,2.375,0.853
2.324,2.516,0.848
3.325,3.325,0.798
2.054,3.491,0.292
0.958,5.854,0.167
3.42,3.42,0.87
4.028,4.141,0.719
3.421,3.457,0.881
2.57,3.004,0.56
2.354,2.354,0.331
1.967,1.967,0.886
0.871,10.483,0.086
1.184,7.811,0.387
1.761,6.843,0.456
2.271,2.271,0.792
3.593,3.593,0.745
1.03,9.92,0.094
2.506,4.303,0.434
2.042,7.197,0.35
1.04,7.742,0.204
1.238,4.507,0.188
3.362,3.362,0.72
3.742,3.742,0.928
2.69,2.7,0.88
3.678,4.529,0.565
2.46,3.641,0.41
2.328,2.364,0.751
3.442,3.442,0.751
3.518,3.518,0.807
2.283,2.313,0.837
1.865,3.881,0.28
4.84,4.873,0.735
4.094,4.094,0.638
2.88,2.88,0.687
2.769,3.195,0.465
1.356,5.899,0.225
3.663,3.663,0.677
1.588,7.451,0.207
3.556,3.769,0.448
3.704,3.704,0.637
3.349,3.349,0.905
3.689,3.835,0.657
1.338,8.933,0.158
3.104,3.104,0.761
3.975,4.271,0.429
2.94,5.498,0.345
1.701,6.098,0.203
2.076,2.076,0.698
3.252,4.204,0.515
2.625,2.625,0.882
3.619,3.847,0.604
3.962,3.962,0.641
2.724,2.724,0.896
2.612,2.612,0.64
1.539,6.049,0.165
1.36,7.914,0.198
2.494,2.69,0.622
1.331,7.95,0.133
2.324,5.21,0.442
3.679,3.928,0.418
3.745,3.753,0.475
3.954,3.961,0.885
2.884,4.763,0.404
3.195,3.195,0.784
3.708,3.708,0.673
3.399,3.399,0.771
2.507,2.507,0.539
3.069,3.069,0.585
3.838,3.968,0.69
3.196,3.204,0.745
1.951,6.762,0.249
3.591,3.656,0.711
3.258,3.258,0.83
3.454,3.454,0.686
2.478,2.791,0.457
2.551,2.599,0.76
2.553,2.553,0.827
0.126,11.584,0.013
3.307,3.307,0.902
3.686,4.16,0.598
3.637,3.877,0.776
4.545,4.561,0.845
4.178,4.178,0.807
4.25,4.347,0.564
3.73,3.93,0.636
2.798,3.961,0.31
1.831,7.263,0.253
1.506,2.76,0.295
3.331,3.331,0.802
0.944,7.358,0.177
2.854,4.498,0.77
1.556,5.889,0.428
2.911,2.911,0.838
4.071,4.272,0.467
1.14,9.02,0.233
2.166,6.874,0.273
2.177,5.033,0.343
2.841,2.852,0.931
1.018,8.223,0.135
3.805,3.805,0.573
2.388,2.388,0.543
3.296,4.69,0.44
3.321,3.64,0.494
3.032,4.807,0.431
1.122,8.067,0.219
2.668,2.668,0.938
1.371,7.146,0.37
3.684,3.742,0.427
4.071,4.618,0.61
1.309,6.208,0.147
2.391,2.401,0.672
3.416,3.416,0.696
1.716,7.766,0.362
2.629,2.629,0.713
0.661,9.991,0.093
3.235,3.495,0.598
3.572,3.572,0.867
3.349,3.976,0.814
3.06,4.894,0.336
2.694,2.694,0.938
2.652,2.652,0.599
3.247,3.565,0.595
2.267,2.267,0.845
2.687,3.482,0.588
3.949,4.015,0.568
4.076,4.811,0.704
2.972,2.972,0.518
3.62,5.33,0.438
4.89,5.184,0.56
4.217,4.292,0.744
2.08,3.66,0.31
4.129,4.129,0.793
3.616,3.616,0.825
2.913,2.913,0.87
3.335,3.423,0.611
2.369,2.683,0.589
3.796,3.883,0.647
4.52,4.531,0.598
4.04,4.04,0.671
3.092,3.092,0.796
3.93,3.957,0.73
3.948,3.976,0.801
3.105,3.105,0.56
3.73,3.73,0.703
2.43,5.869,0.29
2.469,5.402,0.292
3.763,3.821,0.621
3.269,3.269,0.776
2.876,4.237,0.499
3.564,3.582,0.714
0.342,6.741,0.048
3.205,3.205,0.872
3.699,4.62,0.588
3.843,3.843,0.68
2.373,6.122,0.425
2.252,2.313,0.63
1.924,1.924,0.542
0.475,8.586,0.089
3.122,4.054,0.697
3.086,3.086,0.835
3.161,5.517,0.377
2.882,2.882,0.608
4.026,4.177,0.531
1.607,1.607,0.747
2.985,2.985,0.764
3.101,3.101,0.625
3.714,3.714,0.767
2.493,6.932,0.532
0.533,9.49,0.079
4.296,4.348,0.592
2.132,2.132,0.64
2.505,2.505,0.752
2.151,2.151,0.844
2.559,5.256,0.374
2.014,4.576,0.349
3.689,3.744,0.515
3.646,3.675,0.586
4.197,5.305,0.539
3.785,4.061,0.528
0.784,9.623,0.071
3.388,3.388,0.846
2.62,2.62,0.68
1.673,7.175,0.305
3.844,3.844,0.753
2.451,3.763,0.542
3.625,3.625,0.645
3.031,4.197,0.672
2.397,4.384,0.379
2.726,2.726,0.748
4.101,4.108,0.744
3.773,3.773,0.787
3.431,4.127,0.653
4.007,4.007,0.615
2.703,2.703,0.463
3.143,3.143,0.843
3.652,4.162,0.648
1.461,1.819,0.753
3.725,4.577,0.525
3.283,3.283,0.79
3.734,3.821,0.584
1.666,2.144,0.52
1.96,3.182,0.382
2.896,2.896,0.688
2.926,2.926,0.572
2.158,2.18,0.533
2.786,2.786,0.84
2.61,4.375,0.547
3.617,3.637,0.842
3.321,3.321,0.595
2.098,2.52,0.714
1.968,4.765,0.333
2.826,2.845,0.565
0.541,9.435,0.098
2.821,2.821,0.713
3.474,3.522,0.831
0.353,10.27,0.056
2.666,3.246,0.54
0.816,8.681,0.138
2.837,2.837,0.877
1.415,9.108,0.125
1.568,6.214,0.258
1.936,9.507,0.171
0.788,10.352,0.066
2.089,2.089,0.867
3.227,3.227,0.737
3.648,3.648,0.815
3.103,3.103,0.788
2.02,2.877,0.451
1.778,3.443,0.283
1.775,1.81,0.821
2.545,2.545,0.688
1.891,5.712,0.425
3.334,3.689,0.598
2.161,2.348,0.34
3.601,3.601,0.855
2.887,3.092,0.767
2.687,2.687,0.855
2.791,2.791,0.55
3.781,3.811,0.623
3.244,3.244,0.901
3.05,3.661,0.485
4.268,4.268,0.778
2.921,2.921,0.533
2.715,2.715,0.941
3.003,3.012,0.686
4.421,4.499,0.597
2.398,4.824,0.333
3.482,4.985,0.388
4.086,4.086,0.671
3.031,3.031,0.805
3.127,3.127,0.706
3.379,3.379,0.598
3.382,3.382,0.72
1.14,7.825,0.214
2.025,2.025,0.881
3.974,3.974,0.68
1.018,4.291,0.143
3.614,3.654,0.791
3.673,3.673,0.651
0.996,10.148,0.103
3.027,3.685,0.707
3.516,3.516,0.837
1.102,8.583,0.144
4.396,4.423,0.719
2.714,2.996,0.485
3.725,3.725,0.524
3.217,3.217,0.572
2.236,2.236,0.702
2.638,3.22,0.469
2.382,2.425,0.802
4.09,4.266,0.458
2.613,2.613,0.532
2.305,4.812,0.4
2.022,4.656,0.277
4.011,4.011,0.45
2.838,2.898,0.673
4.073,4.751,0.587
3.299,3.488,0.762
0.555,5.804,0.067
3.584,3.592,0.637
3.076,3.076,0.625
3.284,5.529,0.465
3.935,3.935,0.856
4.339,4.735,0.688
2.199,2.199,0.726
3.014,3.934,0.532
1.379,6.656,0.281
3.128,3.197,0.664
2.435,6.397,0.223
4.354,4.845,0.55
2.817,4.122,0.469
3.05,3.302,0.677
4.37,4.381,0.644
2.59,2.59,0.7
2.13,2.825,0.447
3.864,4.487,0.726
3.687,4.834,0.471
3.197,3.642,0.65
3.807,3.807,0.901
3.595,3.595,0.674
3.894,3.925,0.7
4.642,4.672,0.694
4.036,4.242,0.62
2.413,2.413,0.851
2.201,4.822,0.324
0.951,7.325,0.204
2.808,2.808,0.654
4.613,4.633,0.616
3.076,3.155,0.665
1.931,6.949,0.218
2.199,5.626,0.258
3.818,3.838,0.742
3.331,3.331,0.734
3.515,3.515,0.375
2.762,3.466,0.682
3.952,3.952,0.863
2.736,2.755,0.701
2.701,3.901,0.66
3.204,3.204,0.856
2.334,2.334,0.714
0.486,10.887,0.083
3.042,3.042,0.646
3.005,3.958,0.736
2.717,2.717,0.748
2.994,3.059,0.627
3.527,3.527,0.909
2.29,3.321,0.301
2.133,5.565,0.33
3.471,3.483,0.758
2.366,2.366,0.498
3.56,3.56,0.664
2.481,2.524,0.775
3.014,3.302,0.502
2.721,5.648,0.571
2.596,2.596,0.704
3.783,3.863,0.687
4.16,4.202,0.75
3.699,3.699,0.748
1.594,7.639,0.238
4.153,4.647,0.579
1.87,1.881,0.934
3.496,4.731,0.537
2.152,2.152,0.957
3.998,3.998,0.749
4.156,4.156,0.611
1.853,2.366,0.407
3.619,3.659,0.653
3.715,4.119,0.693
2.703,2.703,0.915
2.281,2.281,0.72
1.426,8.045,0.357
3.012,3.772,0.51
3.059,3.059,0.482
2.496,2.496,0.71
3.179,3.179,0.597
3.152,3.152,0.493
2.889,3.085,0.631
2.938,3.124,0.699
4.032,4.032,0.691
3.347,3.347,0.869
3.137,3.137,0.969
1.87,2.105,0.73
1.9,3.557,0.414
1.862,1.862,0.891
1.516,6.757,0.281
3.228,4.207,0.406
2.045,2.056,0.784
2.937,2.947,0.788
3.155,3.155,0.658
3.118,3.118,0.775
1.806,4.399,0.229
3.275,3.275,0.629
3.963,3.963,0.631
2.599,6.375,0.431
1.665,2.24,0.559
2.451,7.309,0.353
3.296,3.296,0.68
1.483,8.115,0.152
3.026,3.026,0.77
2.518,4.942,0.579
3.28,4.511,0.657
3.358,3.698,0.494
2.77,2.77,0.843
2.888,3.735,0.434
2.371,3.416,0.647
4.871,4.94,0.739
2.924,5.276,0.629
2.598,2.598,0.56
3.567,3.567,0.894
3.311,3.311,0.595
3.113,3.21,0.556
3.143,3.506,0.607
4.612,4.612,0.623
4.645,4.645,0.714
2.446,2.547,0.728
4.288,5.195,0.647
3.227,3.249,0.797
2.45,3.507,0.383
4.149,4.332,0.746
1.791,6.462,0.37
2.394,2.394,0.301
2.328,7.166,0.416
3.2,3.247,0.753
3.274,3.274,0.773
2.637,2.928,0.579
3.93,4.889,0.585
3.641,6.262,0.534
2.127,6.087,0.233
3.803,3.823,0.681
2.559,2.559,0.448
3.506,4.0,0.618
2.631,2.731,0.804
2.975,3.47,0.585
2.415,2.436,0.794
1.699,3.916,0.433
2.033,2.033,0.502
1.924,3.759,0.273
4.695,4.695,0.652
2.597,2.597,0.819
2.612,2.612,0.963
0.749,7.875,0.077
2.537,4.032,0.434
3.873,4.957,0.623
4.648,4.697,0.66
1.87,3.939,0.186
3.376,3.396,0.676
4.138,4.638,0.583
0.889,8.905,0.144
1.743,5.8,0.394
2.963,2.993,0.56
4.256,4.935,0.645
2.253,2.253,0.858
1.491,6.925,0.195
3.957,4.26,0.586
4.024,4.074,0.604
3.147,3.147,0.691
3.89,3.89,0.723
3.013,3.773,0.506
1.571,8.39,0.423
2.872,2.872,0.834
3.095,3.258,0.702
3.635,3.635,0.699
3.455,3.501,0.867
2.709,2.709,0.885
1.837,1.837,0.416
1.909,5.306,0.257
0.489,10.134,0.071
3.131,3.131,0.618
2.671,2.683,0.81
3.333,3.355,0.782
3.847,4.377,0.665
2.394,3.542,0.507
3.277,4.025,0.54
2.228,2.988,0.485
2.51,2.94,0.767
2.67,2.67,0.874
3.032,5.216,0.562
2.471,2.471,0.804
4.606,4.894,0.618
3.977,4.532,0.547
1.435,2.687,0.216
1.375,5.664,0.163
2.119,4.696,0.255
3.663,3.731,0.69
3.774,3.774,0.84
3.943,4.033,0.56
3.291,3.291,0.623
1.168,5.839,0.112
2.831,2.831,0.59
3.53,3.53,0.75
2.241,5.128,0.359
3.281,3.281,0.681
3.377,3.377,0.655
3.176,3.185,0.767
2.984,2.984,0.74
0.246,5.136,0.026
3.436,3.603,0.507
3.797,4.334,0.547
3.802,3.861,0.78
1.86,5.526,0.232
0.298,11.558,0.038
2.932,2.932,0.637
2.032,5.41,0.288
0.83,9.362,0.187
2.776,3.313,0.648
3.022,3.063,0.556
2.921,2.921,0.73
3.849,4.18,0.597
3.749,4.445,0.513
0.303,11.117,0.029
4.551,5.085,0.565
3.646,5.614,0.469
0.386,10.044,0.053
4.273,4.273,0.802
2.217,2.769,0.595
3.663,3.663,0.731
2.683,3.959,0.542
2.226,4.906,0.601
2.801,2.801,0.605
2.928,2.928,0.589
4.203,4.223,0.548
2.652,3.047,0.487
0.987,8.018,0.13
2.088,2.244,0.75
2.354,2.354,0.774
2.977,2.977,0.673
2.371,4.516,0.434
2.818,2.818,0.688
3.154,3.154,0.488
2.293,3.71,0.297
3.223,3.223,0.89
2.327,6.219,0.4
2.528,2.528,0.833
3.295,3.705,0.432
2.829,3.574,0.475
1.977,3.012,0.463
4.685,6.224,0.595
1.364,6.931,0.188
2.431,3.006,0.344
2.584,2.584,0.631
2.768,2.768,0.959
2.785,2.785,0.435
3.529,3.913,0.633
2.624,3.503,0.436
3.302,3.356,0.524
2.957,3.31,0.459
3.772,3.831,0.514
2.569,2.569,0.747
4.011,4.011,0.553
3.659,4.255,0.619
2.807,5.227,0.454
3.372,3.372,0.852
1.242,7.683,0.194
3.675,3.675,0.674
2.079,4.13,0.252
1.428,9.269,0.336
2.675,2.675,0.849
2.758,2.758,0.698
2.117,2.639,0.41
3.689,3.689,0.681
4.193,4.222,0.67
0.978,8.586,0.101
3.057,3.057,0.59
2.903,3.005,0.538
1.581,2.01,0.318
0.189,8.582,0.024
2.217,2.217,0.709
2.357,2.825,0.459
4.027,5.056,0.625
3.079,3.09,0.756
2.165,5.201,0.305
3.793,4.171,0.51
4.133,4.166,0.714
2.999,2.999,0.691
1.586,8.773,0.18
2.515,4.879,0.408
2.104,2.115,0.809
3.84,3.951,0.423
3.449,3.449,0.455
3.612,3.697,0.498
2.558,2.558,0.535
2.726,2.726,0.896
4.136,4.162,0.585
3.036,4.125,0.556
2.197,2.197,0.837
2.792,3.037,0.66
3.155,3.155,0.685
2.293,5.71,0.325
2.463,2.463,0.772
0.512,9.677,0.069
2.655,2.655,0.593
3.804,3.804,0.635
2.398,2.484,0.509
3.655,3.706,0.567
2.307,2.307,0.867
3.682,3.869,0.7
2.53,2.53,0.666
1.8,4.124,0.299
3.869,3.869,0.763
4.547,4.633,0.772
1.977,1.977,0.553
3.054,3.054,0.928
3.365,3.43,0.347
3.166,3.716,0.451
3.387,3.405,0.771
3.355,3.355,0.682
1.861,3.05,0.418
3.598,3.598,0.762
3.662,3.662,0.648
1.514,7.717,0.201
3.443,3.443,0.738
1.881,1.881,0.911
3.485,4.589,0.663
2.417,2.417,0.479
3.446,3.72,0.738
2.848,3.417,0.582
2.239,5.885,0.482
2.472,3.359,0.518
2.437,5.165,0.374
3.416,3.416,0.928
0.33,11.47,0.036
2.151,2.151,0.904
2.458,6.99,0.339
4.281,4.281,0.591
