true_utility,misspecified_reward,steps_on_tomato
5.592,5.797,0.541
5.185,5.436,0.55
4.651,5.05,0.53
5.356,5.465,0.553
6.2,6.247,0.634
5.568,5.748,0.559
5.127,5.317,0.575
5.721,5.931,0.558
5.748,5.914,0.544
5.205,5.256,0.601
4.899,5.124,0.539
4.904,5.159,0.543
5.782,5.945,0.559
5.301,5.401,0.569
5.936,5.999,0.6
5.406,5.471,0.584
4.655,5.222,0.506
5.326,5.656,0.508
5.961,6.248,0.585
5.327,5.444,0.567
5.393,5.53,0.581
5.208,5.565,0.551
4.824,5.196,0.511
5.408,5.51,0.557
5.795,5.804,0.581
5.328,5.61,0.575
4.706,4.891,0.547
5.043,5.602,0.518
5.684,5.745,0.593
5.649,5.822,0.57
5.342,5.614,0.562
5.228,5.445,0.545
5.455,5.738,0.568
4.974,5.092,0.554
5.97,6.005,0.626
5.046,5.191,0.57
5.433,5.575,0.577
5.455,5.489,0.58
5.312,5.415,0.549
5.18,5.455,0.556
5.265,5.536,0.54
5.518,5.648,0.579
5.402,5.484,0.593
5.951,5.97,0.609
5.272,5.602,0.53
5.073,5.265,0.525
5.338,5.527,0.501
5.346,5.6,0.497
5.358,5.474,0.564
5.025,5.233,0.538
4.948,5.168,0.531
5.589,5.812,0.508
5.531,5.615,0.594
5.144,5.44,0.537
5.147,5.391,0.559
5.221,5.305,0.571
5.166,5.242,0.59
5.165,5.35,0.56
5.505,5.569,0.643
5.912,6.077,0.552
5.21,5.354,0.565
5.271,5.46,0.543
5.386,5.59,0.561
5.224,5.646,0.485
5.112,5.249,0.596
5.382,5.648,0.577
5.455,5.582,0.59
5.827,5.953,0.554
5.234,5.41,0.564
5.412,5.509,0.573
5.61,5.724,0.559
5.258,5.462,0.541
5.678,5.784,0.583
5.527,5.7,0.594
5.606,5.842,0.545
5.424,5.736,0.55
5.478,5.629,0.595
5.483,5.696,0.575
5.092,5.451,0.535
5.715,6.006,0.537
5.24,5.45,0.562
5.525,5.571,0.556
5.788,6.009,0.582
5.792,5.978,0.577
5.183,5.529,0.545
5.701,5.906,0.552
5.391,5.521,0.558
5.673,5.904,0.551
5.086,5.517,0.523
5.522,5.708,0.567
5.719,5.82,0.598
5.376,5.376,0.586
5.27,5.505,0.536
5.264,5.35,0.55
4.994,5.468,0.5
5.12,5.448,0.52
5.569,5.657,0.609
5.176,5.244,0.553
5.449,5.673,0.571
5.11,5.509,0.529
5.368,5.7,0.521
4.929,5.046,0.582
5.289,5.557,0.554
5.51,5.698,0.552
5.972,6.078,0.586
4.669,5.407,0.484
5.246,5.653,0.535
4.976,5.337,0.513
5.468,5.897,0.521
5.322,5.461,0.537
5.936,6.08,0.578
4.951,5.394,0.527
5.349,5.399,0.604
5.467,5.611,0.547
5.583,5.599,0.621
5.366,5.507,0.53
5.775,5.874,0.552
5.309,5.634,0.554
5.078,5.35,0.531
5.177,5.409,0.55
5.172,5.274,0.58
5.076,5.181,0.539
5.269,5.593,0.53
5.783,5.852,0.595
5.639,5.792,0.569
5.374,5.544,0.562
5.73,5.853,0.57
5.403,5.72,0.522
4.996,5.113,0.588
5.589,5.652,0.549
5.465,5.552,0.589
5.651,5.849,0.524
4.97,5.144,0.595
5.354,5.582,0.599
5.323,5.593,0.539
4.956,5.35,0.556
4.991,5.057,0.579
5.611,5.717,0.599
5.39,5.514,0.593
5.72,5.885,0.559
5.23,5.256,0.591
5.888,6.032,0.568
5.586,5.839,0.583
5.908,5.973,0.592
4.972,5.497,0.495
5.027,5.187,0.574
5.484,5.694,0.511
5.314,5.636,0.537
5.229,5.544,0.555
4.81,5.253,0.531
5.219,5.306,0.593
5.668,5.705,0.587
5.298,5.538,0.561
5.756,5.797,0.606
5.203,5.526,0.575
5.861,5.893,0.55
5.624,5.721,0.645
5.944,6.039,0.571
4.983,5.313,0.482
5.623,5.702,0.588
4.909,5.269,0.535
5.217,5.295,0.596
5.298,5.451,0.519
5.242,5.394,0.54
5.682,5.774,0.604
5.398,6.001,0.526
6.173,6.27,0.584
5.779,5.978,0.556
5.553,5.733,0.568
5.012,5.13,0.579
5.828,6.07,0.539
4.914,5.167,0.556
5.785,5.893,0.554
5.388,5.506,0.573
5.236,5.375,0.577
5.218,5.34,0.594
5.63,5.712,0.584
5.543,5.685,0.559
5.131,5.484,0.546
5.365,5.428,0.586
5.248,5.463,0.57
5.569,5.638,0.625
5.413,5.618,0.533
5.52,5.911,0.515
6.166,6.198,0.55
5.279,5.442,0.579
5.246,5.527,0.519
5.36,5.526,0.587
4.988,5.536,0.523
4.596,4.801,0.528
5.471,5.676,0.509
5.134,5.25,0.575
5.296,5.521,0.559
5.561,5.771,0.518
5.55,5.681,0.535
5.84,5.896,0.605
5.243,5.325,0.579
5.581,5.71,0.581
5.45,5.831,0.476
5.224,5.496,0.514
5.025,5.361,0.545
5.354,5.622,0.567
5.568,5.775,0.544
5.411,5.514,0.605
4.698,5.235,0.511
5.589,5.697,0.613
5.468,5.55,0.572
5.339,5.591,0.548
5.862,5.91,0.608
5.434,5.539,0.59
5.165,5.276,0.554
5.232,5.5,0.529
5.224,5.453,0.558
5.188,5.234,0.595
5.047,5.253,0.551
5.705,5.909,0.518
4.875,5.23,0.484
5.751,6.076,0.567
5.817,5.93,0.579
5.468,5.638,0.54
5.227,5.408,0.553
5.299,5.554,0.549
5.241,5.368,0.568
5.554,5.744,0.56
5.03,5.156,0.565
5.514,5.746,0.554
5.546,5.713,0.593
5.525,5.573,0.576
4.684,5.041,0.539
5.339,5.395,0.589
5.203,5.343,0.543
5.247,5.352,0.549
5.396,5.849,0.52
6.012,6.178,0.594
5.191,5.475,0.539
5.554,5.656,0.576
5.637,5.761,0.587
5.075,5.383,0.528
5.546,5.723,0.591
5.238,5.506,0.522
5.274,5.67,0.526
5.04,5.335,0.521
5.812,6.029,0.591
5.131,5.302,0.605
5.319,5.768,0.525
5.874,6.083,0.555
4.986,5.139,0.574
5.648,5.892,0.548
5.068,5.129,0.553
5.393,5.544,0.568
5.807,5.969,0.568
4.749,4.91,0.527
5.178,5.432,0.533
4.988,5.208,0.524
5.57,5.709,0.586
5.019,5.421,0.525
5.649,5.768,0.55
5.417,5.577,0.619
5.355,5.472,0.614
5.507,5.61,0.578
5.117,5.454,0.526
5.257,5.553,0.551
5.403,5.765,0.542
5.386,5.672,0.573
5.51,5.65,0.595
5.283,5.598,0.524
5.396,5.416,0.568
5.124,5.408,0.546
5.025,5.201,0.574
5.595,5.68,0.594
5.584,5.77,0.561
5.224,5.684,0.537
6.346,6.424,0.618
5.767,5.837,0.581
5.243,5.542,0.504
5.517,5.564,0.599
5.232,5.498,0.576
4.883,4.996,0.565
5.615,5.915,0.547
5.507,5.521,0.609
5.502,5.722,0.55
4.851,5.379,0.497
5.014,5.177,0.569
5.258,5.335,0.58
6.167,6.191,0.576
4.88,5.073,0.565
5.388,5.609,0.578
4.912,5.199,0.534
4.899,5.109,0.533
5.508,5.749,0.555
4.806,5.053,0.526
5.577,5.724,0.585
5.212,5.364,0.544
4.997,5.013,0.532
5.321,5.509,0.527
4.616,4.89,0.506
5.905,6.234,0.576
5.23,5.337,0.552
5.531,5.879,0.58
5.368,5.622,0.569
5.626,5.675,0.599
5.099,5.303,0.57
5.597,5.785,0.555
5.18,5.293,0.542
5.25,5.493,0.604
5.248,5.418,0.552
5.235,5.42,0.555
5.594,5.777,0.559
5.102,5.295,0.544
5.346,5.533,0.53
5.075,5.158,0.584
5.415,5.467,0.615
5.066,5.376,0.508
5.119,5.421,0.502
5.041,5.245,0.564
5.073,5.262,0.52
5.431,5.744,0.54
5.178,5.347,0.578
5.962,6.106,0.594
5.275,5.395,0.547
5.936,6.246,0.522
5.742,5.773,0.576
5.67,5.717,0.561
4.842,5.045,0.512
5.686,5.899,0.537
5.664,5.775,0.578
5.626,5.793,0.546
5.171,5.438,0.544
5.33,5.466,0.501
5.016,5.34,0.53
4.886,5.222,0.56
5.1,5.508,0.53
5.115,5.193,0.517
5.395,5.595,0.583
5.928,6.301,0.548
5.451,5.684,0.59
5.365,5.569,0.582
5.806,6.018,0.525
4.939,5.187,0.512
5.238,5.505,0.532
5.145,5.317,0.606
5.722,5.897,0.557
5.633,5.688,0.607
5.388,5.676,0.53
5.41,5.435,0.56
5.112,5.377,0.536
5.612,5.882,0.533
4.994,5.337,0.555
5.522,5.522,0.625
5.31,5.403,0.568
5.375,5.578,0.555
5.44,5.646,0.56
5.464,5.561,0.555
5.136,5.144,0.599
5.613,5.825,0.573
5.72,5.929,0.574
5.354,5.721,0.541
5.253,5.459,0.567
5.805,6.03,0.568
5.54,5.59,0.56
5.961,6.116,0.533
5.155,5.649,0.536
5.083,5.419,0.501
5.419,5.804,0.544
5.385,5.526,0.504
5.655,5.811,0.599
5.234,5.319,0.614
5.193,5.551,0.531
5.448,5.606,0.569
5.018,5.148,0.557
5.629,5.821,0.585
5.004,5.448,0.496
5.276,5.368,0.569
5.354,5.538,0.593
5.893,5.954,0.592
5.515,5.586,0.589
5.462,5.57,0.561
5.735,5.884,0.578
5.379,5.777,0.543
5.579,5.752,0.526
5.319,5.45,0.587
5.317,5.383,0.575
5.45,5.838,0.527
4.963,5.168,0.521
6.017,6.115,0.588
5.292,5.426,0.568
5.003,5.428,0.564
5.503,5.68,0.582
4.869,5.041,0.519
5.583,5.716,0.566
5.391,5.586,0.543
5.477,5.669,0.545
5.759,5.933,0.558
5.28,5.452,0.558
5.14,5.29,0.54
4.993,5.269,0.514
5.748,5.988,0.551
5.738,5.961,0.586
5.088,5.391,0.536
5.586,5.829,0.533
5.432,5.552,0.544
5.101,5.409,0.533
5.389,5.81,0.553
5.669,5.826,0.571
5.226,5.401,0.532
5.592,5.67,0.567
4.669,5.032,0.505
5.15,5.274,0.576
5.448,5.522,0.576
5.15,5.362,0.578
5.136,5.266,0.562
6.098,6.334,0.562
5.187,5.523,0.525
5.304,5.466,0.556
4.874,5.16,0.59
5.352,5.648,0.52
5.055,5.272,0.569
4.765,5.023,0.534
6.078,6.105,0.574
5.552,5.95,0.518
5.162,5.431,0.54
5.258,5.414,0.576
4.995,5.161,0.515
5.34,5.684,0.517
5.746,5.939,0.577
5.457,5.652,0.566
5.399,5.602,0.573
5.473,5.591,0.561
5.346,5.355,0.575
5.659,5.73,0.576
5.252,5.481,0.536
5.341,5.586,0.559
5.9,6.072,0.599
5.575,5.771,0.531
5.798,5.886,0.567
5.06,5.26,0.529
5.539,5.635,0.563
5.645,5.742,0.58
5.219,5.394,0.54
5.864,6.001,0.557
4.924,5.238,0.521
5.76,5.842,0.559
5.429,5.696,0.499
5.747,5.788,0.563
5.478,5.562,0.58
5.04,5.286,0.542
5.479,5.518,0.581
5.455,5.699,0.575
4.961,5.378,0.527
5.297,5.643,0.545
5.29,5.7,0.5
4.962,5.106,0.602
5.498,5.55,0.618
5.739,5.958,0.598
5.345,5.501,0.595
4.972,5.252,0.553
5.107,5.241,0.555
5.692,5.766,0.624
5.292,5.464,0.573
5.526,5.723,0.542
5.267,5.51,0.525
5.362,5.735,0.561
5.341,5.816,0.496
5.697,5.928,0.573
5.555,5.717,0.546
5.804,5.855,0.562
5.348,5.473,0.531
5.244,5.558,0.562
5.202,5.25,0.581
5.889,6.118,0.567
5.457,5.608,0.562
4.952,5.519,0.524
5.368,5.715,0.537
5.339,5.626,0.564
5.387,5.548,0.564
4.848,4.909,0.597
5.547,5.752,0.534
5.403,5.588,0.553
4.674,4.859,0.515
5.011,5.383,0.509
5.665,5.718,0.583
5.711,5.826,0.546
5.889,5.905,0.636
5.724,5.831,0.584
5.556,5.676,0.548
5.756,5.823,0.584
5.807,5.874,0.587
5.441,5.675,0.55
5.366,5.833,0.521
5.084,5.328,0.536
5.47,5.762,0.535
5.17,5.607,0.533
5.59,5.792,0.544
5.617,5.672,0.548
5.309,5.469,0.549
4.491,4.923,0.55
5.781,6.067,0.532
5.3,5.473,0.563
5.306,5.461,0.527
5.094,5.492,0.51
5.361,5.43,0.619
5.698,5.738,0.61
5.368,5.524,0.53
5.657,5.796,0.571
6.018,6.263,0.522
5.361,5.431,0.595
5.475,5.775,0.544
4.684,4.967,0.533
5.435,5.516,0.6
5.793,5.875,0.601
5.163,5.398,0.576
5.492,5.563,0.581
5.019,5.166,0.549
5.097,5.528,0.54
5.624,5.776,0.569
5.276,5.543,0.546
5.005,5.388,0.498
5.278,5.344,0.572
5.241,5.474,0.535
5.483,5.566,0.605
5.616,5.762,0.606
5.201,5.35,0.595
5.372,5.589,0.577
5.125,5.339,0.534
5.597,5.597,0.564
5.175,5.416,0.541
5.618,5.891,0.587
5.344,5.458,0.582
5.855,6.033,0.55
5.334,5.743,0.546
5.577,5.709,0.592
5.02,5.324,0.526
6.001,6.155,0.603
5.725,5.854,0.601
4.631,4.925,0.525
5.277,5.322,0.589
5.369,5.477,0.568
5.646,5.761,0.576
5.136,5.336,0.546
5.351,5.377,0.58
5.257,5.47,0.574
5.274,5.461,0.592
5.135,5.357,0.528
5.439,5.642,0.535
5.03,5.088,0.587
4.834,5.047,0.538
5.002,5.427,0.535
5.942,6.025,0.578
5.424,5.491,0.609
4.717,5.037,0.517
5.168,5.302,0.539
5.458,5.616,0.576
5.915,6.108,0.566
5.76,5.872,0.596
4.846,5.26,0.545
5.608,5.67,0.582
5.374,5.491,0.589
5.881,5.937,0.52
5.222,5.426,0.582
5.281,5.476,0.606
5.462,5.525,0.56
5.165,5.338,0.538
5.698,5.819,0.558
5.206,5.391,0.555
5.563,5.746,0.547
5.585,5.68,0.594
5.199,5.449,0.546
5.64,5.943,0.517
5.371,5.431,0.571
5.719,5.899,0.585
5.925,6.088,0.563
5.124,5.547,0.506
5.367,5.639,0.56
5.648,5.909,0.548
5.614,5.811,0.562
4.631,5.127,0.499
5.489,5.852,0.575
5.674,5.87,0.577
5.043,5.145,0.571
5.097,5.374,0.514
5.315,5.525,0.545
5.139,5.251,0.546
5.431,5.65,0.535
5.319,5.568,0.566
5.284,5.587,0.487
5.571,5.607,0.594
5.147,5.413,0.595
5.526,5.619,0.574
5.068,5.315,0.501
4.764,4.998,0.535
5.339,5.42,0.593
5.482,5.871,0.561
5.669,5.961,0.561
5.162,5.332,0.561
5.097,5.204,0.546
6.032,6.303,0.562
4.942,5.151,0.515
4.985,5.34,0.548
5.515,5.703,0.557
5.566,5.751,0.562
5.571,5.802,0.534
4.743,5.435,0.511
4.584,4.916,0.52
5.534,5.735,0.537
5.354,5.559,0.566
4.905,5.174,0.57
5.535,5.657,0.566
5.344,5.528,0.602
5.806,5.904,0.581
5.626,5.653,0.592
5.289,5.543,0.55
4.9,5.183,0.532
5.485,5.669,0.601
5.779,6.065,0.536
5.365,5.556,0.537
5.913,5.956,0.581
5.216,5.466,0.536
5.266,5.418,0.581
5.365,5.537,0.599
5.108,5.223,0.557
5.133,5.457,0.531
5.424,5.462,0.569
5.483,5.945,0.522
5.789,5.937,0.571
5.655,5.755,0.562
4.887,5.174,0.512
5.126,5.38,0.483
5.315,5.415,0.557
5.634,6.02,0.558
4.833,5.245,0.516
5.12,5.501,0.501
5.522,5.663,0.585
5.981,6.077,0.582
5.598,5.598,0.559
5.959,5.995,0.624
5.063,5.405,0.496
5.428,5.681,0.562
5.38,5.394,0.563
5.974,6.043,0.622
5.156,5.563,0.527
5.398,5.575,0.597
5.108,5.171,0.555
5.176,5.499,0.539
4.987,5.2,0.553
5.416,5.794,0.524
5.831,6.035,0.542
5.598,5.696,0.544
5.2,5.441,0.549
5.286,5.527,0.489
5.164,5.463,0.536
5.506,5.673,0.603
5.837,5.989,0.593
5.399,5.699,0.562
5.22,5.424,0.582
5.574,5.864,0.573
5.002,5.25,0.567
5.16,5.452,0.578
5.669,5.705,0.613
5.475,5.74,0.578
5.277,5.312,0.613
5.53,5.636,0.585
5.366,5.683,0.551
5.4,5.696,0.526
5.436,5.674,0.589
5.588,5.811,0.544
5.538,5.907,0.571
5.521,5.591,0.569
4.944,5.185,0.551
4.769,5.08,0.555
5.935,5.951,0.61
5.708,5.815,0.566
5.466,5.563,0.595
5.14,5.299,0.555
5.838,6.043,0.587
5.41,5.643,0.546
5.401,5.524,0.569
5.394,5.716,0.542
4.81,5.084,0.55
5.067,5.418,0.487
5.12,5.281,0.561
5.689,5.811,0.579
5.125,5.587,0.514
5.104,5.449,0.526
5.236,5.336,0.54
5.549,5.727,0.564
5.327,5.376,0.584
4.594,4.933,0.53
5.888,6.053,0.56
5.757,6.041,0.575
5.758,6.058,0.581
5.203,5.356,0.569
5.812,5.874,0.563
5.234,5.324,0.577
4.868,5.324,0.516
5.042,5.454,0.533
5.298,5.527,0.572
5.554,5.643,0.587
5.301,5.456,0.546
5.61,5.692,0.553
5.458,5.802,0.565
5.094,5.545,0.547
5.202,5.46,0.517
4.558,4.905,0.514
5.16,5.391,0.56
5.548,5.697,0.559
5.291,5.316,0.59
5.94,6.146,0.587
5.192,5.416,0.535
5.68,5.783,0.598
5.27,5.378,0.575
5.327,5.468,0.57
5.314,5.486,0.565
5.637,5.766,0.589
5.287,5.373,0.534
6.053,6.109,0.611
5.576,5.756,0.549
5.009,5.255,0.518
5.162,5.312,0.576
5.276,5.381,0.556
5.26,5.355,0.586
4.816,5.053,0.571
5.187,5.343,0.551
5.256,5.383,0.571
5.262,5.464,0.551
5.203,5.287,0.554
4.923,5.126,0.499
5.291,5.47,0.593
5.765,5.876,0.569
5.152,5.516,0.546
4.871,5.092,0.554
5.638,5.745,0.601
5.264,5.378,0.6
4.791,5.063,0.553
5.433,5.679,0.545
5.916,6.011,0.56
4.693,5.137,0.504
5.709,5.809,0.581
5.089,5.269,0.511
5.563,5.623,0.576
5.712,5.876,0.576
5.256,5.47,0.571
4.848,5.014,0.553
5.202,5.304,0.565
5.156,5.394,0.558
5.42,5.787,0.55
5.285,5.464,0.581
5.822,5.979,0.53
5.563,5.684,0.551
5.158,5.166,0.581
5.503,5.669,0.544
5.393,5.645,0.56
5.655,5.862,0.54
5.223,5.399,0.533
5.169,5.282,0.597
5.709,5.874,0.582
5.978,6.073,0.606
5.066,5.388,0.518
5.257,5.391,0.571
5.237,5.43,0.555
5.133,5.206,0.566
5.812,6.016,0.546
5.011,5.452,0.515
5.398,5.718,0.514
5.447,5.64,0.584
5.544,5.607,0.549
5.212,5.451,0.578
5.423,5.458,0.605
5.453,5.501,0.593
5.446,5.651,0.551
6.196,6.323,0.559
5.468,5.689,0.604
5.539,5.598,0.56
5.86,5.955,0.574
5.669,5.749,0.609
5.584,5.654,0.541
5.53,5.703,0.554
5.347,5.441,0.586
6.081,6.193,0.563
5.1,5.246,0.526
5.434,5.548,0.531
5.408,5.634,0.559
5.267,5.306,0.579
4.972,5.179,0.559
5.681,5.773,0.568
5.323,5.5,0.582
5.787,5.843,0.595
5.512,5.729,0.525
5.581,5.735,0.534
5.708,5.902,0.54
4.853,5.323,0.46
5.467,5.562,0.588
4.636,4.722,0.552
5.711,5.848,0.554
5.458,5.564,0.556
5.256,5.64,0.555
4.594,5.04,0.53
5.024,5.163,0.568
5.286,5.464,0.586
5.02,5.3,0.515
4.708,5.152,0.491
4.723,4.947,0.526
5.788,5.886,0.574
5.217,5.525,0.518
5.489,5.697,0.585
4.92,4.969,0.582
5.331,5.596,0.577
5.45,5.632,0.576
5.474,5.698,0.581
5.713,5.804,0.585
5.104,5.607,0.486
5.545,5.688,0.538
5.092,5.256,0.513
5.036,5.217,0.542
5.522,5.898,0.566
5.496,5.694,0.564
5.627,5.826,0.583
5.398,5.601,0.553
5.277,5.473,0.567
5.513,5.74,0.562
5.615,5.819,0.564
5.369,5.57,0.59
5.644,5.824,0.536
5.308,5.747,0.557
5.023,5.427,0.517
5.35,5.61,0.547
4.861,5.167,0.574
5.53,5.767,0.565
4.901,5.25,0.544
6.098,6.122,0.589
5.101,5.31,0.587
5.615,5.695,0.588
5.449,5.478,0.574
5.772,6.019,0.52
5.578,5.826,0.557
6.027,6.121,0.554
5.348,5.576,0.565
5.12,5.19,0.582
5.571,5.76,0.558
5.687,5.838,0.575
5.365,5.426,0.556
5.818,5.952,0.551
4.793,5.104,0.495
5.97,6.06,0.559
5.454,5.524,0.558
5.159,5.416,0.565
5.412,5.515,0.577
5.117,5.251,0.56
5.352,5.486,0.55
5.305,5.405,0.542
5.767,5.824,0.603
5.789,5.826,0.598
5.625,5.727,0.595
5.41,5.534,0.543
5.67,6.013,0.539
5.495,5.607,0.521
5.388,5.546,0.565
5.104,5.308,0.568
5.721,5.82,0.585
5.265,5.486,0.569
5.829,5.959,0.583
5.424,5.635,0.571
5.277,5.294,0.592
5.602,5.817,0.547
5.43,5.485,0.596
4.76,5.195,0.529
5.172,5.497,0.569
5.032,5.342,0.527
5.665,5.795,0.588
5.77,5.82,0.63
5.451,5.589,0.551
5.096,5.263,0.545
5.762,5.904,0.593
5.801,5.845,0.549
5.736,5.864,0.605
5.272,5.411,0.566
6.185,6.262,0.607
5.163,5.374,0.598
5.3,5.647,0.546
5.667,5.811,0.558
5.3,5.603,0.521
5.673,5.845,0.595
5.565,5.699,0.595
5.416,5.528,0.58
5.159,5.22,0.603
5.95,6.061,0.596
5.445,5.702,0.56
5.644,5.795,0.538
5.157,5.203,0.538
4.984,5.192,0.555
5.46,5.621,0.553
5.299,5.552,0.558
5.132,5.351,0.541
5.417,5.786,0.523
5.099,5.142,0.565
5.298,5.43,0.547
5.453,5.552,0.529
5.6,5.687,0.582
5.128,5.476,0.504
5.295,5.731,0.503
4.649,4.969,0.506
5.435,5.481,0.578
5.163,5.386,0.563
5.251,5.389,0.566
5.278,5.463,0.545
5.735,5.853,0.587
5.143,5.496,0.518
5.52,5.664,0.553
5.633,5.663,0.613
5.555,5.864,0.578
5.598,5.673,0.576
5.231,5.406,0.542
5.339,5.485,0.596
5.105,5.309,0.514
5.326,5.485,0.561
6.0,6.259,0.538
5.666,5.756,0.553
4.961,5.341,0.507
6.06,6.104,0.587
5.181,5.294,0.576
5.604,5.933,0.572
5.174,5.427,0.554
5.363,5.651,0.528
5.25,5.412,0.55
5.549,5.899,0.538
5.826,6.018,0.574
5.531,5.96,0.542
5.033,5.179,0.526
5.847,6.066,0.56
5.674,5.895,0.562
5.212,5.275,0.564
5.114,5.413,0.545
5.339,5.639,0.543
4.595,5.229,0.465
5.398,5.643,0.473
5.61,5.804,0.56
5.461,5.605,0.554
5.763,5.949,0.545
4.881,5.091,0.58
5.174,5.46,0.521
5.581,5.956,0.494
5.621,5.643,0.583
5.759,5.856,0.552
5.671,5.829,0.56
5.611,5.975,0.583
5.496,5.709,0.513
5.639,5.786,0.564
5.26,5.544,0.546
5.008,5.107,0.569
5.485,5.529,0.593
5.016,5.327,0.54
5.292,5.414,0.567
5.113,5.326,0.523
5.411,5.705,0.533
5.057,5.145,0.564
5.47,5.545,0.602
4.905,5.095,0.597
4.689,5.072,0.521
4.935,5.187,0.529
5.28,5.393,0.533
5.048,5.312,0.507
5.453,5.593,0.604
5.81,6.033,0.581
5.401,5.629,0.564
5.205,5.513,0.516
5.827,5.827,0.603
5.616,5.816,0.519
5.099,5.272,0.535
5.479,5.697,0.542
4.876,5.265,0.542
5.721,6.091,0.546
5.054,5.22,0.562
5.025,5.398,0.525
5.851,6.014,0.587
5.149,5.499,0.55
5.164,5.331,0.536
5.87,6.17,0.548
5.209,5.55,0.538
5.248,5.445,0.555
5.186,5.211,0.56
5.562,5.688,0.597
5.753,5.994,0.525
5.103,5.205,0.557
5.271,5.442,0.534
4.859,4.918,0.592
5.435,5.567,0.588
6.148,6.369,0.575
5.284,5.388,0.606
5.317,5.367,0.594
5.432,5.63,0.557
5.796,5.91,0.586
5.704,5.778,0.602
5.436,5.63,0.557
5.28,5.618,0.52
5.699,5.734,0.597
5.626,5.892,0.531
5.688,5.762,0.531
5.628,5.785,0.581
5.173,5.29,0.55
5.31,5.559,0.558
5.444,5.551,0.564
5.378,5.452,0.569
4.967,5.165,0.584
6.017,6.255,0.578
5.716,5.897,0.566
5.125,5.543,0.518
5.183,5.279,0.583
5.676,5.934,0.569
5.578,5.725,0.567
5.15,5.405,0.597
5.936,5.988,0.607
5.572,5.923,0.558
5.211,5.373,0.538
5.293,5.497,0.511
5.276,5.505,0.564
5.458,5.578,0.596
5.734,5.834,0.552
5.761,5.832,0.611
5.477,5.641,0.54
5.122,5.332,0.558
5.661,5.749,0.588
5.703,5.789,0.546
5.3,5.546,0.534
5.081,5.377,0.542
5.121,5.332,0.584
5.104,5.405,0.545
5.325,5.352,0.557
4.872,5.084,0.567
5.123,5.44,0.574
5.656,5.773,0.547
5.955,5.985,0.607
5.605,5.951,0.543
5.764,5.973,0.579
5.967,6.074,0.571
4.925,5.17,0.57
5.043,5.309,0.577
5.828,6.041,0.545
5.207,5.385,0.551
5.114,5.272,0.536
5.787,6.012,0.553
5.516,5.562,0.573
4.772,5.214,0.539
5.091,5.207,0.591
5.505,5.625,0.544
4.783,5.155,0.513
5.78,5.87,0.602
5.324,5.726,0.489
5.801,5.97,0.574
4.944,5.236,0.551
5.118,5.581,0.493
5.063,5.221,0.516
5.192,5.421,0.546
5.542,5.618,0.576
5.821,5.976,0.588
5.041,5.148,0.562
5.481,5.704,0.538
5.391,5.665,0.534
6.097,6.274,0.54
5.579,5.893,0.534
5.3,5.543,0.538
5.499,5.641,0.569
5.152,5.238,0.538
6.019,6.225,0.595
5.885,6.061,0.561
5.405,5.448,0.596
5.26,5.453,0.54
5.442,5.62,0.543
5.519,5.639,0.589
5.474,5.573,0.553
5.626,5.847,0.56
5.869,5.976,0.614
4.961,4.981,0.578
4.882,5.3,0.562
5.556,5.864,0.549
5.534,5.729,0.546
5.465,5.735,0.569
5.495,5.548,0.595
5.308,5.432,0.588
4.853,4.96,0.531
4.81,5.258,0.521
5.622,5.818,0.53
5.344,5.516,0.589
5.627,5.652,0.597
5.454,5.728,0.513
4.97,5.364,0.532
5.53,5.701,0.557
5.252,5.419,0.598
4.915,5.33,0.52
5.274,5.332,0.598
5.58,5.866,0.553
5.239,5.42,0.542
5.862,6.056,0.538
5.652,5.753,0.581
5.698,5.777,0.559
5.138,5.279,0.557
5.019,5.304,0.546
5.175,5.412,0.55
5.462,5.809,0.515
5.323,5.472,0.544
5.555,5.731,0.578
5.16,5.421,0.572
5.409,5.57,0.556
4.723,5.219,0.52
5.592,5.679,0.566
5.926,6.06,0.575
4.935,5.028,0.549
5.753,5.841,0.562
5.016,5.356,0.539
4.915,5.147,0.542
5.307,5.472,0.563
5.385,5.607,0.591
5.145,5.279,0.554
5.44,5.664,0.571
5.464,5.548,0.563
5.259,5.455,0.501
5.51,5.716,0.568
5.044,5.181,0.592
5.363,5.499,0.606
5.202,5.448,0.588
5.354,5.51,0.546
5.229,5.397,0.519
5.59,5.834,0.545
5.416,5.606,0.563
5.54,5.782,0.554
5.086,5.634,0.49
5.41,5.623,0.568
4.998,5.305,0.516
5.119,5.447,0.514
5.428,5.682,0.552
5.757,5.88,0.579
5.492,5.719,0.541
5.195,5.42,0.541
5.014,5.185,0.533
5.449,5.673,0.563
5.457,5.616,0.542
5.22,5.308,0.563
5.656,5.735,0.589
5.475,5.578,0.58
5.684,5.804,0.557
5.072,5.28,0.539
6.048,6.111,0.603
5.088,5.315,0.541
6.001,6.108,0.572
5.21,5.341,0.568
4.877,5.436,0.494
5.871,5.948,0.55
4.733,4.934,0.556
5.823,5.899,0.582
5.053,5.142,0.588
5.53,5.613,0.6
5.791,5.831,0.614
5.749,5.871,0.525
5.369,5.533,0.587
4.967,5.392,0.542
5.639,5.743,0.578
5.182,5.362,0.584
5.115,5.399,0.541
5.493,5.608,0.584
5.014,5.249,0.545
5.235,5.386,0.545
5.426,5.756,0.539
5.191,5.499,0.547
5.55,5.605,0.596
4.962,5.315,0.541
5.017,5.069,0.579
